"","stores_remain"
"1178",110.249829601697
"1179",114.629552778281
"1180",113.648903755001
"1181",111.399049678489
"1182",4180.99076789217
"1183",114.629536007111
"1184",6544.49537645149
"1185",46215.924676078
"1186",80449.495360326
"1187",20915.4953833053
"1188",114.629532136571
"1189",113.620179663622
"1190",114.629534718576
"1191",43576.5021791233
"1192",1205.83705214745
"1193",13121.0542067365
"1194",15972.7425754535
"1195",13820.2490775372
"1196",2354.45176341209
"1197",5559.75873429264
"1198",2766.15925501993
"1199",597.959304933647
"1200",34175.662877931
"1201",32841.1251691403
"1202",19301.2576834335
"1203",3600.47038096664
"1204",96.6689369369547
"1205",113.939701514896
"1206",113.968383299417
"1207",99.152896525537
"1208",4334.53621323965
"1209",623.60876514834
"1210",576.092606412525
"1211",336.078944056854
"1212",108800.379596201
"1213",30091.0463842779
"1214",2256.24355087748
"1215",1965.83234296118
"1216",170.573374449415
"1217",320.383724704335
"1218",215.228895248547
"1219",5740.921960903
"1220",6951.73508892601
"1221",684.378555363218
"1222",634.470728416809
"1223",781.160242144496
"1224",499.61492453749
"1225",136.126211686516
"1226",558.411161240414
"1227",323.656970704769
"1228",67748.6773169587
"1229",299.535437453315
"1230",165.513300430014
"1231",997.259273724859
"1232",112.959163963534
"1233",114.949046247036
"1234",111.242904105981
"1235",113.939753117099
"1236",113.968438877799
"1237",112.727984658604
"1238",113.968433790493
"1239",113.968403269711
"1240",59.8626401490049
"1241",113.968394503041
"1242",112.465512028618
"1243",114.94901399564
"1244",113.939691194105
"1245",113.939686033898
"1246",21690.0440440288
"1247",111.718494122933
"1248",113.939649911262
"1249",114.948990773633
"1250",111.981515363834
"1251",113.968327854183
"1252",111.505334519629
"1253",99.4445703367889
"1254",103.031584875646
"1255",113.939629268448
"1256",2742.09261541798
"1257",53081.541928486
"1258",17444.2425390402
"1259",3971.793192964
"1260",114.949002384866
"1261",113.968358378845
"1262",110.569274046142
"1263",110.569274046142
"1264",114.948997222725
"1265",113.968348199446
"1266",111.718494122933
"1267",4192.60743455884
"1268",114.948980451555
"1269",6562.67593200705
"1270",46344.4385649669
"1271",80672.9675825482
"1272",20973.5953833053
"1273",114.948976581016
"1274",113.939624108067
"1275",114.948979163021
"1276",43567
"1277",1203
"1278",13094
"1279",15929
"1280",13793
"1281",2352
"1282",5575.5504009593
"1283",2759
"1284",600.303749378092
"1285",34082
"1286",32932.5057246958
"1287",19252
"1288",3591
"1289",96.9883813813991
"1290",114.25914595934
"1291",114.287827743861
"1292",99.4723409699814
"1293",4323
"1294",625.347654037229
"1295",575
"1296",337.037277390187
"1297",108500
"1298",30061
"1299",2251
"1300",1971.85178740563
"1301",171.373374449415
"1302",321.314280259891
"1303",215.976117470769
"1304",5756.921960903
"1305",6944
"1306",684
"1307",636.587395083476
"1308",780
"1309",501.003813426379
"1310",136.926211686516
"1311",557
"1312",324.556970704769
"1313",67562
"1314",300.635437453315
"1315",168.924411541125
"1316",995
"1317",113.278608407978
"1318",115.268490691481
"1319",111.562348550426
"1320",114.259197561543
"1321",114.287883322243
"1322",113.047429103048
"1323",114.287878234937
"1324",114.287847714155
"1325",60.1820845934494
"1326",114.287838947485
"1327",112.784956473063
"1328",115.268458440084
"1329",114.259135638549
"1330",114.259130478342
"1331",21644
"1332",112.037938567378
"1333",114.259094355707
"1334",115.268435218078
"1335",112.300959808278
"1336",114.287772298627
"1337",111.824778964073
"1338",99.7640147812333
"1339",103.35102932009
"1340",114.259073712892
"1341",2735
"1342",52998
"1343",17492.8980945957
"1344",3982.87097074177
"1345",115.268446829311
"1346",114.287802823289
"1347",110.888718490586
"1348",110.888718490586
"1349",115.26844166717
"1350",114.28779264389
"1351",112.037938567378
"1352",4182
"1353",115.268424896
"1354",6545
"1355",46265
"1356",80450
"1357",20916
"1358",115.26842102546
"1359",114.259068552511
"1360",115.268423607465
"1361",43567
"1362",1203
"1363",13094
"1364",15929
"1365",13793
"1366",2352
"1367",5591.34206762597
"1368",2759
"1369",602.648193822536
"1370",34082
"1371",32897
"1372",19252
"1373",3591
"1374",97.3078258258435
"1375",114.578590403785
"1376",114.607272188305
"1377",99.7917854144259
"1378",4323
"1379",627.086542926118
"1380",575
"1381",337.99561072352
"1382",108500
"1383",30061
"1384",2251
"1385",1977.87123185007
"1386",172.173374449415
"1387",322.244835815446
"1388",216.723339692992
"1389",5772.921960903
"1390",6944
"1391",684
"1392",638.704061750143
"1393",780
"1394",500
"1395",137.726211686516
"1396",557
"1397",324
"1398",67562
"1399",301.735437453315
"1400",172.335522652236
"1401",995
"1402",113.598052852423
"1403",115
"1404",111.88179299487
"1405",114.578642005988
"1406",114.607327766688
"1407",113.366873547493
"1408",114.607322679381
"1409",114.6072921586
"1410",60.5015290378938
"1411",114.60728339193
"1412",113.104400917507
"1413",115
"1414",114.578580082994
"1415",114.578574922787
"1416",21644
"1417",112.357383011822
"1418",114.578538800151
"1419",115
"1420",112.620404252722
"1421",114.607216743071
"1422",112.144223408518
"1423",100.083459225678
"1424",103.670473764535
"1425",114.578518157336
"1426",2735
"1427",52998
"1428",17541.5536501513
"1429",3993.94874851955
"1430",115
"1431",114.607247267734
"1432",111.208162935031
"1433",111.208162935031
"1434",115
"1435",114.607237088335
"1436",112.357383011822
"1437",4182
"1438",115
"1439",6545
"1440",46265
"1441",80450
"1442",20916
"1443",115
"1444",114.578512996956
"1445",115
"1446",43455.4827346788
"1447",1202.49538548079
"1448",13084.6819845142
"1449",15928.4953532312
"1450",13781.9351886484
"1451",2347.91843007875
"1452",5520.82560143896
"1453",2758.49536613104
"1454",478.455624067137
"1455",34080.9906557088
"1456",32731.9917512368
"1457",19247.7799056558
"1458",3590.49538096664
"1459",87.9825720720986
"1460",113.888718939011
"1461",113.931741615791
"1462",91.7085114549721
"1463",4310.75560661983
"1464",622.196049240837
"1465",574.495384190303
"1466",333.05591608528
"1467",108498.990707312
"1468",30007.5436065002
"1469",2249.9907730997
"1470",1874.27768110844
"1471",113.060061674123
"1472",314.471420389836
"1473",189.464176206154
"1474",5726.4609804515
"1475",6918.93421112967
"1476",682.478555363218
"1477",573.881092625214
"1478",778.99357547783
"1479",497.724128935412
"1480",61.3893175297743
"1481",555.384747286874
"1482",322.478485352385
"1483",67561.0050947364
"1484",252.953156179972
"1485",-360.613382688312
"1486",994.49538483597
"1487",112.417912611968
"1488",114.495356456852
"1489",109.843522825638
"1490",113.888796342315
"1491",113.931824983365
"1492",112.071143654572
"1493",113.931817352405
"1494",113.931771571233
"1495",32.773126890174
"1496",113.931758421228
"1497",111.677434709594
"1498",114.495340331153
"1499",113.888703457824
"1500",113.888695717514
"1501",21629.9218218066
"1502",110.556907851067
"1503",113.88864153356
"1504",114.49532872015
"1505",110.951439712417
"1506",113.931658447941
"1507",110.23716844611
"1508",92.14602217185
"1509",97.5265439801352
"1510",113.888610569338
"1511",2734.49539319575
"1512",52934.3252618193
"1513",17407.1379361868
"1514",3963.27992981533
"1515",114.495334525766
"1516",113.931704234934
"1517",108.833077735879
"1518",108.833077735879
"1519",114.495331944696
"1520",113.931688965835
"1521",110.556907851067
"1522",4180.99076789217
"1523",114.495323559111
"1524",6544.49537645149
"1525",46215.924676078
"1526",80449.495360326
"1527",20915.4953833053
"1528",114.495321623841
"1529",113.888602828767
"1530",114.495322914844
"1531",43576.5021791233
"1532",1205.83705214745
"1533",13121.0542067365
"1534",15972.7425754535
"1535",13820.2490775372
"1536",2354.45176341209
"1537",5536.61726810562
"1538",2766.15925501993
"1539",480.800068511582
"1540",34175.662877931
"1541",32823.3723067924
"1542",19301.2576834335
"1543",3600.47038096664
"1544",88.3020165165431
"1545",114.208163383455
"1546",114.251186060236
"1547",92.0279558994166
"1548",4322.76393995316
"1549",623.934938129726
"1550",576.092606412525
"1551",334.014249418614
"1552",108800.379596201
"1553",30091.0463842779
"1554",2256.24355087748
"1555",1880.29712555288
"1556",113.860061674123
"1557",315.401975945392
"1558",190.211398428376
"1559",5742.4609804515
"1560",6938.22310001856
"1561",684.378555363218
"1562",575.997759291881
"1563",781.160242144496
"1564",499.1130178243
"1565",62.1893175297743
"1566",556.931969509096
"1567",323.378485352385
"1568",67748.6773169587
"1569",254.053156179972
"1570",-357.202271577201
"1571",997.259273724859
"1572",112.737357056412
"1573",114.814800901296
"1574",110.162967270083
"1575",114.208240786759
"1576",114.251269427809
"1577",112.390588099017
"1578",114.25126179685
"1579",114.251216015677
"1580",33.0925713346185
"1581",114.251202865672
"1582",111.996879154039
"1583",114.814784775598
"1584",114.208147902269
"1585",114.208140161958
"1586",21690.0440440288
"1587",110.876352295511
"1588",114.208085978004
"1589",114.814773164594
"1590",111.270884156861
"1591",114.251102892385
"1592",110.556612890555
"1593",92.4654666162944
"1594",97.8459884245797
"1595",114.208055013782
"1596",2742.09261541798
"1597",53081.541928486
"1598",17455.7934917423
"1599",3974.35770759311
"1600",114.814778970211
"1601",114.251148679379
"1602",109.152522180324
"1603",109.152522180324
"1604",114.81477638914
"1605",114.25113341028
"1606",110.876352295511
"1607",4192.60743455884
"1608",114.814768003555
"1609",6562.67593200705
"1610",46344.4385649669
"1611",80672.9675825482
"1612",20973.5953833053
"1613",114.814766068286
"1614",114.208047273211
"1615",114.814767359288
"1616",43567
"1617",1203
"1618",13094
"1619",15929
"1620",13793
"1621",2352
"1622",5552.40893477229
"1623",2759
"1624",483.144512956026
"1625",34082
"1626",32914.7528623479
"1627",19252
"1628",3591
"1629",88.6214609609875
"1630",114.5276078279
"1631",114.57063050468
"1632",92.347400343861
"1633",4334.77227328649
"1634",625.673827018615
"1635",575
"1636",334.972582751947
"1637",108500
"1638",30061
"1639",2251
"1640",1886.31656999733
"1641",114.660061674123
"1642",316.332531500947
"1643",190.958620650599
"1644",5758.4609804515
"1645",6957.51198890745
"1646",684
"1647",578.114425958547
"1648",780
"1649",500.501906713189
"1650",62.9893175297743
"1651",558.479191731318
"1652",324.278485352385
"1653",67562
"1654",255.153156179972
"1655",-353.79116046609
"1656",995
"1657",113.056801500856
"1658",115.13424534574
"1659",110.482411714527
"1660",114.527685231204
"1661",114.570713872253
"1662",112.710032543461
"1663",114.570706241294
"1664",114.570660460122
"1665",33.4120157790629
"1666",114.570647310117
"1667",112.316323598483
"1668",115.134229220042
"1669",114.527592346713
"1670",114.527584606403
"1671",21644
"1672",111.195796739955
"1673",114.527530422449
"1674",115.134217609039
"1675",111.590328601306
"1676",114.570547336829
"1677",110.876057334999
"1678",92.7849110607389
"1679",98.1654328690241
"1680",114.527499458227
"1681",2735
"1682",52998
"1683",17504.4490472979
"1684",3985.43548537089
"1685",115.134223414655
"1686",114.570593123823
"1687",109.471966624768
"1688",109.471966624768
"1689",115.134220833585
"1690",114.570577854724
"1691",111.195796739955
"1692",4182
"1693",115.134212448
"1694",6545
"1695",46265
"1696",80450
"1697",20916
"1698",115.13421051273
"1699",114.527491717656
"1700",115.134211803733
"1701",43567
"1702",1203
"1703",13094
"1704",15929
"1705",13793
"1706",2352
"1707",5568.20060143896
"1708",2759
"1709",485.488957400471
"1710",34082
"1711",32897
"1712",19252
"1713",3591
"1714",88.940905405432
"1715",114.847052272344
"1716",114.890074949125
"1717",92.6668447883055
"1718",4323
"1719",627.412715907504
"1720",575
"1721",335.93091608528
"1722",108500
"1723",30061
"1724",2251
"1725",1892.33601444177
"1726",115.460061674123
"1727",317.263087056503
"1728",191.705842872821
"1729",5774.4609804515
"1730",6944
"1731",684
"1732",580.231092625214
"1733",780
"1734",500
"1735",63.7893175297743
"1736",557
"1737",324
"1738",67562
"1739",256.253156179972
"1740",-350.380049354979
"1741",995
"1742",113.376245945301
"1743",115
"1744",110.801856158972
"1745",114.847129675648
"1746",114.890158316698
"1747",113.029476987906
"1748",114.890150685739
"1749",114.890104904566
"1750",33.7314602235074
"1751",114.890091754561
"1752",112.635768042928
"1753",115
"1754",114.847036791157
"1755",114.847029050847
"1756",21644
"1757",111.5152411844
"1758",114.846974866893
"1759",115
"1760",111.90977304575
"1761",114.889991781274
"1762",111.195501779444
"1763",93.1043555051833
"1764",98.4848773134686
"1765",114.846943902671
"1766",2735
"1767",52998
"1768",17553.1046028534
"1769",3996.51326314866
"1770",115
"1771",114.890037568267
"1772",109.791411069212
"1773",109.791411069212
"1774",115
"1775",114.890022299169
"1776",111.5152411844
"1777",4182
"1778",115
"1779",6545
"1780",46265
"1781",80450
"1782",20916
"1783",115
"1784",114.8469361621
"1785",115
"1786",43567
"1787",1203
"1788",13094
"1789",15929
"1790",13793
